ID	Target	Tweet	Stance
160	Anti-vax	@TheAngieVShow @JoeBiden They do not have enough vaccines produced. Its all a mirage. @JoeBiden will find out soon. All the vaccine roll out was a hype.	NONE
161	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
162	Anti-vax	We are doing close to 1 million shots a day and the Joe Biden plan is to do 100 million shots in 100 days. It's literally the same plan. https://t.co/SzngOeg5A2	AGAINST
163	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
164	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
165	Anti-vax	To date, 104,901 doses of #COVID19 vaccine have been administered in #BC, 1,663 of which are second doses. COVID19 BC	AGAINST
166	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
167	Anti-vax	OO! Now referring to their bragging about Covid information being solid, so now SHY lands a shot asking if have removed any Craig Kelly posts?  All they will say is some public figures have had posts removed but 'privacy'... won't say who.	NONE
168	Anti-vax	Day 02: The #BidenPlan   President Biden will use the Defense Production Act (DPA) to ramp up the supply of masks, testing kits, and vaccine materials.   Health experts have pushed for the use of the DPA for months!   https://t.co/VsnqSA7LRv https://t.co/LHY1aTAKL5 BidenPlan	AGAINST
169	Anti-vax	@narendramodi Pharmacist are responsible for the smooth and efficient implementation of vaccine software Give honour to #pharmacists  #4600_GP_For_Pharmacist  #____	AGAINST
170	Anti-vax	Biden wants you to believe 100 million vaccines in 100 days is his plan.  But its not. It was Trumps.  America is already on track for 100 million in 100 days.  Biden could do 200 million in 100 days. Republicans would support it. Thanks to Trump, hes already halfway there.	NONE
171	Anti-vax	Lets take a look at the Morrison score sheet for 2021.  1.  No #Covid19 vaccine 2. 40,000 Australians stranded overseas 3. Submarine contract torn up. Multi million dollar penalty.  4. Outrageous wasnt a flash day comment. 5. Australian Open tennis fiasco  #auspol Covid19	NONE
172	Anti-vax	"Not a vaccine. Gene therapy a ""medical procedure"" hello! https://t.co/bwjoADVKOU"	FAVOR
173	Anti-vax	The Defense Production Act will ensure there is an adequate supply of vaccines and highlights the need for:   - more vials that hold the vaccine doses - syringes to deliver it - dry ice critical to transport the vaccines https://t.co/VEXdBLRiu2	AGAINST
174	Anti-vax	Today, I spoke with the CEO of Pfizer Global, Dr. Bourla, about the timely delivery of COVID-19 vaccines to Canada. He assured me that well receive 4 million doses by the end of March. Well keep working together to ensure Canadians can get a vaccine as soon as possible.	AGAINST
175	Anti-vax	The trump administration had NO vaccine rollout plan whatsoever.  Thank God we have competent leadership in place now, but DAMN.	NONE
176	Anti-vax	Found myself surprisingly emotional about my parents both having gotten their vaccine shots. (Fully acknowledging how fortunate we are, and the pain of so many for whom this all comes too late.) I'm grateful. Hadn't realized I'd been holding my breath for a year.	AGAINST
177	Anti-vax	Canada has two Covid19 vaccines.. why are the cons omitting the fact Moderna vaccines are still arriving and being injected?	NONE
178	Anti-vax	We watched the inauguration with our kids. Over dinner last night, Charlotte asked when kids who had been separated from their families would be back together &amp; Aidan asked when everyone would get the  #covid vaccine. Do you not talk about whats happening with kids in your life? https://t.co/ynpuGOsglT	NONE
179	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
180	Anti-vax	Receptionist at my daughters dental practice. Decided to have this vaccine. Shes now gone home violently sick, boiling hot temp. Its unstable and not properly tested. Its experimental and your the guinea pigs.	FAVOR
181	Anti-vax	Professor @Schwarzeneggers Facebook class is back in session in the comments on his vaccine video. https://t.co/47rmniAK5M	AGAINST
182	Anti-vax	Letters Jan. 21: Trudeau botched Canada's vaccine procurement | Edmonton Sun https://t.co/2pnxiwRdgR	NONE
183	Anti-vax	All the political posturing on vaccines is truly disgusting.  The fact remains that ANY vaccine available today involves using murdered children before they could even be born. I renew my pledge....I will not extend my life by USING murdered children. This is evil WAKE UP!	FAVOR
184	Anti-vax	@shrimpzoo @Stella4Menzies There has been so much misinformation swirling about that I understand why some people are hesitant to take the new vaccines. And it is not advisable for some to do so (e.g. people like you). I hope you can remain safe - you're 	AGAINST
185	Anti-vax	We are doing close to 1 million shots a day and the Joe Biden plan is to do 100 million shots in 100 days. It's literally the same plan. https://t.co/SzngOeg5A2	AGAINST
186	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
187	Anti-vax	@GovKemp What in the world are you actually doing? The vaccine situation in GA is ridiculous.  #pathetic #NoPlan pathetic NoPlan	NONE
188	Anti-vax	Still another reason antivaxxers are idiots. https://t.co/4uNULqh4Nq	AGAINST
189	Anti-vax	Florida also stopped reporting figures for those overdue for their second shot... with no justification or reasoning behind the decision, other than the obvious attempt to make it look like more people are fully immunized when hey are actually not  https://t.co/tt3z5iR7uz  3/4	NONE
190	Anti-vax	Florida now requiring proof of state residency for COVID vaccines https://t.co/FJJayskhn7 via @Yahoo	NONE
191	Anti-vax	@bramallblade @gill_godwin @sohmer @JustinTrudeau Were you responding to the other 3 people in the tweet in your responses? Or to my comments about the vaccine?	NONE
192	Anti-vax	India is giving away millions of free vaccine doses to Bangladesh, Nepal, Bhutan, Maldives, Myanmar and Seychelles. The result is a form of vaccine diplomacy that appears to be unlike any other in the world. https://t.co/F5XIXb1h8S	AGAINST
193	Anti-vax	Great report by @milesobrien on the major logistical challenges to getting vaccines to everyone, on @NewsHour tonight. https://t.co/SIsfRWzrbg	AGAINST
194	Anti-vax	@NBCNews Thanks to Trumps efforts in getting the vaccines way before experts said was even possible !	AGAINST
195	Anti-vax	@CDCDirector @CDCgov @JAMA_current We can never trust public health again.  The same quacks pushing the masks are now pushing the vaccine. #NoVaccine NoVaccine	FAVOR
196	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
197	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
198	Anti-vax	Video: Hancock dodged Tricketts question whether Tories really diverting half norths vaccine stocks to south. They are.  SKWAWKBOX https://t.co/gGMxr7JTQo	NONE
199	Anti-vax	India is giving away millions of free vaccine doses to Bangladesh, Nepal, Bhutan, Maldives, Myanmar and Seychelles. The result is a form of vaccine diplomacy that appears to be unlike any other in the world. https://t.co/F5XIXb1h8S	AGAINST
200	Anti-vax	@isabelmerana Ahh..&amp; where are the other vaccines apart from those from Russia, CCP and India??  Anything Go says or does has an ulterior motive...it is required of him, being the PhilGov CCP Fixer. So Leni should ignore. They are trying to paint Sino	NONE
201	Anti-vax	Swiss newspaper Tages-Anzeiger is reporting that Johann Rupert has received a first dose of a #COVID19 vaccine in Switzerland after flying there in his private jet. https://t.co/D4hBgUFL24 COVID19	AGAINST
202	Anti-vax	@simpingchia Huh I do get vaccines at the doctors	AGAINST
203	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
204	Anti-vax	"I think none of us are surprised that Trump and his team never had a vaccine distribution plan. Grift, bigotry, and chaos were their only ""plan"". https://t.co/VDRg5i2cD5"	NONE
205	Anti-vax	#Pakistan's big brother &amp; all weather ally #China offered only 5 lakh doses of #COVID19 #vaccine to them whereas #India has delivered 3 million doses to #Bangladesh #Nepal &amp; another 1.65 million doses to #Seychelles, #Mauritius &amp; #Myanmar shortly. @rp_lion https://t.co/3zI2fpk0cE Pakistan China COVID19 vaccine India	AGAINST
206	Anti-vax	No-one would dispute its bleak right now in Lebanon.  Still, we got important news about the rollout of the countrys #COVID vaccination program today, including that officials want to vaccinate all residents  not just lebanese.  Here are some details: https://t.co/a63YNQ6Qtj	NONE
207	Anti-vax	"@percyoffaith @Chi_Guy007 @mj_lee @jaketapper I didn't think I'd need to explain further, but when I say ""herd immunity"" I mean the herd immunity model (sans vaccine) like Sweden, vs. suppression models (until vaccines distributed) like Aust, NZ, Taiwan. "	NONE
208	Anti-vax	The worlds largest vaccination drive is underway in India. Our frontline warriors are getting vaccinated across the nation. At 1:15 PM tomorrow, 22nd January, I would interact with beneficiaries and vaccinators of Covid vaccination drive in Varanasi, via video conferencing.	AGAINST
209	Anti-vax	yeah, im probably not gonna be able to get the vaccine for a while.    https://t.co/yStePSDuBW	AGAINST
210	Anti-vax	Attention citizens! Your Dept. Of Pandemia offers this updated Q&amp;A on vaccines:  Q: If I get the thing after taking the vaccine, has the vaccine failed? A: No. Q: No? A: No. The vaccine can never fail you. YOU fail it by not accepting the immunity it offers.  Attention citizens!	FAVOR
211	Anti-vax	@lynseymclean303 @RepKenBuck @JeffBezos That's a false statement! We had our vaccine. Stop spreading FAKE NEWS!	FAVOR
212	Anti-vax	India begins Covid-19 vaccine exports to Brazil, Morocco https://t.co/ipyVK0H4op	AGAINST
213	Anti-vax	The trump administration had NO vaccine rollout plan whatsoever.  Thank God we have competent leadership in place now, but DAMN.	NONE
214	Anti-vax	@ntsikimazwai No you cant even vaccine makers	NONE
215	Anti-vax	Lol niggas aint seen Polio in 60 years and really got the nerve to ask if vaccines really work	AGAINST
216	Anti-vax	Cases of #COVID19 are falling now and #coronavirus hospital admissions may have now peaked. We can expect deaths to fall in the next few weeks but we need as many as possible to get the #vaccine.   @bbcquestiontime #bbcqt #newsnight    https://t.co/zJKDG1wDw5 COVID19 coronavirus	AGAINST
217	Anti-vax	Diane Francis: Was the botched vaccine roll-out a result of Trudeau placing too much faith in China? https://t.co/mQXmcUxwcl	NONE
218	Anti-vax	@Dean_Winnipeg @jgib44 Maybe he could join the American Space Force while hes down there picking up vaccines. He seems to have the space cadet training well in hand.	NONE
