ID	Target	Tweet	Stance
151	Anti-vax	In Florida, black people cant get the vaccine.  Most arent refusing. Theyre just not willing or able to navigate the Hunger Games set up by DeSantis to keep the vaccine away from disadvantaged communities. https://t.co/NoHyO5uZmo	AGAINST
152	Anti-vax	If someone stops you from getting a vaccine by blocking the entrance to a vaccination site, they should be arrested. Period.	AGAINST
153	Anti-vax	It's not every president who can lose 20 million doses of vaccine in the middle of a pandemic. https://t.co/mrQkukt72m	NONE
154	Anti-vax	Israels obscene mismanagement of the Covid-19 vaccine https://t.co/41MsdFfxpe	FAVOR
155	Anti-vax	Not a single South African after 28 days post vaccination ended up needing to go to the hospital. No South African died that was vaccinated, with J&amp;Js one dose COVID-19 vaccine. https://t.co/oHnVcQeaqM	NONE
156	Anti-vax	The first phase of Intensified Pulse Polio Immunization (IPPI) Programme was today held across Kashmir during which thousands of children under the age of 5 years were administered anti-polio vaccine to protect them. #Kashmir https://t.co/JlluuampIp	NONE
157	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
158	Anti-vax	Other countries included Serbia, Chile, the Philippines, Algeria, Malaysia, Hungary have also ordered COVID-19 vaccines from China. https://t.co/wJUwRFkJOq	NONE
159	Anti-vax	if they put the black lunch ladies that make everyone take a fruit cup in charge of distributing the vaccines we would be at concerts right now	NONE
160	Anti-vax	@musthafa4647 @HiyaleeM @Universityofoxf Since you need documentation, and you think WHO didn't get any, this is from the WHO site, about the AstraZeneca vaccine #Covishield   https://t.co/6Bliq31AMn Covishield	NONE
161	Anti-vax	Some people won't get vaccinated because of a conspiracy theory that vaccines are tracking devices, while carrying actual tracking devices in their pockets and using them to post about vaccines.	AGAINST
162	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
163	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
164	Anti-vax	16 COVID-19 vaccines undergoing trials says China  https://t.co/LuwyKRiDKC #CoronaVaccine CoronaVaccine	AGAINST
165	Anti-vax	The candidates were asked about the city's vaccine rollout and the racial disparities. Everyone was critical but @AndrewYang did offer a new idea: Lower the age requirement in certain communities of color like Brownsville to try to get more POCs to take the vaccine.	NONE
166	Anti-vax	@JumaaneWilliams IMHO the entire NYC rollout is a multifaceted clusterf$ck.  Email alerts cheerily trumpeting ever-increasing numbers of vaccination locations in the absence of the damn vaccine adds insult to injury.	AGAINST
167	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
168	Anti-vax	The #cyberpolice station, where a #sedition case was filed last week against @INCIndia MP #ShashiTharoor, the same evening the complaint was received where police data shows a low percentage of complaints that converts into FIRs  #BreakingNews #FarmersProstests #Delhi #vaccine https://t.co/NV2EPgR9Cf cyber sedition ShashiTharoor	NONE
169	Anti-vax	This time a year ago, the world was just about coming to terms with the COVID-19 global pandemic.   Now, the worlds largest vaccination drive is underway in India and we are also strengthening the global fightback against the pandemic. #MannKiBaat https://t.co/HT0PR275re	AGAINST
170	Anti-vax	Indian vaccines land in Casablanca. India &amp; Morocco  a Beautiful Friendship.  #VaccineMaitri https://t.co/XvZmEqyWiX VaccineMaitri	AGAINST
171	Anti-vax	Frustrated by the slow vaccine rollout?   Former DHHS Deputy Chief of Staff Paul Mango deliberately undercut the funding that states needed, with help from Alex Azar and others in the Trump administration.   https://t.co/Un2Q9aofMh https://t.co/kXYlW7YB2z	NONE
172	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
173	Anti-vax	Im far more afraid of the elites covid vax than I am of covid.	FAVOR
174	Anti-vax	Im confused. We are 50th out of 50 states in getting vaccines in peoples arms but the Governor is hopping mad about where he gave a speech? Heres a clue @GovParsonMO ...you are the one who is embarrassing yourself. https://t.co/pFkJVP6oDS	NONE
175	Anti-vax	@SABCNews May Ramaphosa, Dr Zweli Mkhize, Professor Karimi be standing at the airport to test those vaccines so we can gain confidence in them.	AGAINST
176	Anti-vax	BREAKING: Bipartisanship wont increase the effectiveness of the vaccine or put money in the pockets of Americans struggling to make ends meet.	NONE
177	Anti-vax	@olnool @ConceptualJames I mean it's all nuts. Attacking a vaccine site, likening anti vaxxers to white supremacists...just all of it.	AGAINST
178	Anti-vax	Biden says about the vaccine:  Ok so he ordered 200 billion doses and thats 200 million more than before....with me so far? Then that gives us 600 million doses total right? And that will treat 300 people.  Huh? #DementiaJoe #WhatTheFork	NONE
179	Anti-vax	"How much people get paid to lie about this ""vaccine""? Alrhough its general knowledge what this "" vaccine "" really is. Home affairs gave away the truth. They want to replace ID card with vaccine card."	FAVOR
180	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
181	Anti-vax	This is my friend's organization: Bags and Grace. They give bags filled with food, water, sundries, masks, etc to LA homeless. They provide immediate relief to those in need. So those protesters are stopping people like my friend from getting the vaccine.  https://t.co/gW42ucNNDp https://t.co/gxZz39QRPR	AGAINST
182	Anti-vax	Mind-boggling scoop from my colleague @NicholasFlorko. Trump officials actively lobbied against giving states money for #Covid19 vaccine administration.  Frustrated by the rollout? This is a key reason why it's going so badly.  Unbelievable. https://t.co/Nm1P8CZ11l	NONE
183	Anti-vax	Biden says about the vaccine:  Ok so he ordered 200 billion doses and thats 200 million more than before....with me so far? Then that gives us 600 million doses total right? And that will treat 300 people.  Huh? #DementiaJoe #WhatTheFork	NONE
184	Anti-vax	Reminder that @DrChrisNorthrup is an awful person who posts anti vaccine bullshit to her &gt; 100k followers on Instagram. I reported this post and others like it for false information about health https://t.co/LhNJ1WMY7i https://t.co/nKYP1BfhBU	NONE
185	Anti-vax	Alhamdulilah the first batch of Sinopharm vaccine has arrived! Grateful to China and everyone who made this happen. NCOC &amp; provinces played an instrumental role in tackling COVID. I salute our frontline healthcare workers for their efforts &amp; they'll be first to get vaccinated	AGAINST
186	Anti-vax	BREAKING via @CNN the vast majority of the @POTUS transitional scientific team advise AGAINST delaying second dose of the vaccine and just injecting as many people as possible with one dose.  They say this is based upon ALL the scientific data that they have access to.	AGAINST
187	Anti-vax	I cannot stress this enough. These vaccines need to be simply curtailed ASAP.  Unless their plan was for historically unprecedented levels of lives lost and ruined as a direct result of these vaccines and no mitigation of #COVID19, there is no logical reason for them to proceed.	FAVOR
188	Anti-vax	India becomes the fastest country to administer 2 million doses of Covid-19 vaccine under the largest vaccination drive of the world.  As we move forward in the decisive phase to defeat COVID, lets guard against rumours and propaganda about the vaccines.  #IndiaFightsCorona https://t.co/ok0xjJMPSW	AGAINST
189	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
190	Anti-vax	Asian shares rise after vaccine maker boosts Europe supplies https://t.co/m97P5Pexw0	AGAINST
191	Anti-vax	This needs to be looked at closely; the whole vaccine rollout needs to be organized and equitable and it seems like it hasn't been. https://t.co/465lx5amM8	NONE
192	Anti-vax	Goa Health Dept warns of discontinuing supply of #COVID19 vaccines to private hospitals which are found to be inoculating people who are not healthcare workers COVID19	NONE
193	Anti-vax	@doc_skeptical @AlexBerenson Can you post the links to the sources behind the 300+ deaths following the vaccine. Im just looking for source data and facts. Not trying to argue with you.	FAVOR
194	Anti-vax	No one thought to make restaurant workers eligible for the vaccine before they opened outdoor dinning back up??? These workers are literally putting their life at risk serving these unmasked people	AGAINST
195	Anti-vax	The Covid variants identified so far are an early warning that the virus could evolve to escape vaccine protection. The way to prevent that is to BOTH ramp up vaccinations and control spread.	AGAINST
196	Anti-vax	When they tell me I got to take the vaccine to receive the $1400 check https://t.co/wnIMw4rQAO	FAVOR
197	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
198	Anti-vax	Astra Additional 9 Mn vaccine dose to Europe https://t.co/eATt1X0V4t	AGAINST
199	Anti-vax	In order to get America vaccinated, we need more:  - Places for people to get vaccinated - Medical teams to get shots into arms - Vaccine supply and to get it out the door as soon as possible  My American Rescue Plan provides the necessary funding to get it done.	AGAINST
200	Anti-vax	It's one thing when idiot right-wingers don't want to take the vaccine - hey, it's your funeral, literally. But when they blocked others fom getting it at Dodgers stadium, they're playing a dangerous game. I'm worried that they're going to fuck around and find out.	AGAINST
201	Anti-vax	BREAKING: Nearly 600,000 more people received covid vaccine jabs in UK yesterday. Thats 1% of our entire population which is truly amazing. Finally, were world leaders at something in this pandemic other than hideous death rate - thanks to our magnificent @NHSuk 	AGAINST
202	Anti-vax	Donating 10 million vaccines toward virus wipe out. Most commendable and judicious to see a nation of this population extending its support to neighboring nations and vulnerable populations. Blessings. -Sg #VaccineMaitri https://t.co/HsV8pP2Yzz	AGAINST
203	Anti-vax	So Tom Jones had both doses of vaccine, as Stanley Johnson, and Murdoch, second dose 3weeks apart. My  Dad  will get his first dose this week, 2nd on April 23rd. It seems we have two tier system.  By the way in EU  they administerr 2nd dose after 3 weeks!!!!!	AGAINST
204	Anti-vax	Am often asked about different vaccines and their efficacy  Each trials tracks, reports efficacy differently  Currently, we have preliminary results for Novavax and J&amp;J   But what numbers matter? What should you look for?   Here's one set of data to track. In a simple table https://t.co/9m2OBgqcla	AGAINST
